# PEM 官网栏目页编目字段的中文译文
#
# key        —— 官网原文，去重键，须与 pem_official_data.py 里的抓取原文逐字一致
# zh / en    —— 两个语种的文本；en 即 key 本身
# confidence —— 官方 / AI / 存疑，只描述「译出来的那一半」
#
# 由 meta_fill_official_pem.py 增量补写，可直接手工编辑。
# **译名必须留在本文件**：set_meta 按 source_key 清空重写，只改数据库的话重跑就没了。
kind,key,zh,en,confidence
pem_official,"Gift of Dr. George A. Perkins, about 1859",约 1859 年 Dr. George A. Perkins 捐赠,"Gift of Dr. George A. Perkins, about 1859",AI
pem_official,"Gift of Dr. Ralph W. Dexter, 1981",1981 年 Dr. Ralph W. Dexter 捐赠,"Gift of Dr. Ralph W. Dexter, 1981",AI
pem_official,"Gift of Dr. William Sturgis Bigelow, 1921",1921 年 Dr. William Sturgis Bigelow 捐赠,"Gift of Dr. William Sturgis Bigelow, 1921",AI
pem_official,"Gift of Edith Owen Robb, 1914",1914 年 Edith Owen Robb 捐赠,"Gift of Edith Owen Robb, 1914",AI
pem_official,"Gift of Edward D. Ropes, 1859",1859 年 Edward D. Ropes 捐赠,"Gift of Edward D. Ropes, 1859",AI
pem_official,"Gift of Edward S. Moseley, 1979",1979 年 Edward S. Moseley 捐赠,"Gift of Edward S. Moseley, 1979",AI
pem_official,"Gift of Edward Sylvester Morse, 1900",1900 年 Edward Sylvester Morse 捐赠,"Gift of Edward Sylvester Morse, 1900",AI
pem_official,"Gift of Elias Hasket Derby Jr., 1806",1806 年 Elias Hasket Derby Jr. 捐赠,"Gift of Elias Hasket Derby Jr., 1806",AI
pem_official,"Gift of Elizabeth Sturgis Hinds, 1956",1956 年 Elizabeth Sturgis Hinds 捐赠,"Gift of Elizabeth Sturgis Hinds, 1956",AI
pem_official,"Gift of Elizabeth Williams, Mary Ropes Trumbull, and Ruth Ropes, 1940",1940 年 Elizabeth Williams、Mary Ropes Trumbull 和 Ruth Ropes 捐赠,"Gift of Elizabeth Williams, Mary Ropes Trumbull, and Ruth Ropes, 1940",AI
pem_official,"Gift of Ernest Goodrich Stillman, 1947",1947 年 Ernest Goodrich Stillman 捐赠,"Gift of Ernest Goodrich Stillman, 1947",官方
pem_official,"Gift of F. Walter Bergmann, 1958",1958 年 F. Walter Bergmann 捐赠,"Gift of F. Walter Bergmann, 1958",AI
pem_official,"Gift of Fay Chandler, 2008",2008 年 Fay Chandler 捐赠,"Gift of Fay Chandler, 2008",AI
pem_official,"Gift of Francis Lee Higginson Jr., 1971",1971 年 Francis Lee Higginson Jr. 捐赠,"Gift of Francis Lee Higginson Jr., 1971",AI
pem_official,"Gift of Francis Shaw, 1924",1924 年 Francis Shaw 捐赠,"Gift of Francis Shaw, 1924",AI
pem_official,"Gift of Frank D. Hutchinson, 1908",1908 年 Frank D. Hutchinson 捐赠,"Gift of Frank D. Hutchinson, 1908",AI
pem_official,Gift of Garrett Gunderson,Garrett Gunderson 捐赠,Gift of Garrett Gunderson,AI
pem_official,"Gift of George Peirce, 1830",1830 年 George Peirce 捐赠,"Gift of George Peirce, 1830",AI
pem_official,"Gift of George Wheatland, 1846",1846 年 George Wheatland 捐赠,"Gift of George Wheatland, 1846",AI
pem_official,"Gift of Gustavus Goward, 1899",1899 年 Gustavus Goward 捐赠,"Gift of Gustavus Goward, 1899",AI
pem_official,"Gift of Howard Corning, Albert Farley Heard Collection, before 1956",Howard Corning 捐赠，Albert Farley Heard Collection，1956 年前,"Gift of Howard Corning, Albert Farley Heard Collection, before 1956",AI
pem_official,"Gift of Iris Barrel Apfel, in memory of Syd and Sam Barrel",Iris Barrel Apfel 捐赠，纪念 Syd 和 Sam Barrel,"Gift of Iris Barrel Apfel, in memory of Syd and Sam Barrel",AI
pem_official,"Gift of Israel Albert Lee, 1910",Israel Albert Lee 捐赠，1910 年,"Gift of Israel Albert Lee, 1910",AI
pem_official,"Gift of J. Tucker and T. Pickering, 1821",J. Tucker 和 T. Pickering 捐赠，1821 年,"Gift of J. Tucker and T. Pickering, 1821",AI
pem_official,"Gift of Joan and Clark Worswick, 1999",Joan 和 Clark Worswick 捐赠，1999 年,"Gift of Joan and Clark Worswick, 1999",AI
pem_official,Gift of Jody Sataloff in memory of Dr. and Mrs. Joseph Sataloff,Jody Sataloff 捐赠，纪念 Joseph Sataloff 博士及夫人,Gift of Jody Sataloff in memory of Dr. and Mrs. Joseph Sataloff,AI
pem_official,"Gift of John Burley, 1858",John Burley 捐赠，1858 年,"Gift of John Burley, 1858",AI
pem_official,"Gift of John H. Ricketson, 1961",John H. Ricketson 捐赠，1961 年,"Gift of John H. Ricketson, 1961",AI
pem_official,"Gift of John Robinson, after 1865",John Robinson 捐赠，1865 年后,"Gift of John Robinson, after 1865",AI
pem_official,"Gift of John T. Prince, 1846",1846 年 John T. Prince 捐赠,"Gift of John T. Prince, 1846",官方
pem_official,"Gift of Joseph Winn Jr., 1835",Joseph Winn Jr. 捐赠，1835 年,"Gift of Joseph Winn Jr., 1835",AI
pem_official,"Gift of Kang Collection, Korean Art, New York, 2004","Kang Collection, Korean Art，纽约，捐赠于 2004 年","Gift of Kang Collection, Korean Art, New York, 2004",AI
pem_official,Gift of Katrina M. Carye,Katrina M. Carye 捐赠,Gift of Katrina M. Carye,AI
pem_official,"Gift of Lucy L. Caller, 1938",Lucy L. Caller 捐赠，1938 年,"Gift of Lucy L. Caller, 1938",AI
pem_official,"Gift of Marion H. Lieb, Elizabeth M. Ringquist, and Grace F. Agge, 1956",Marion H. Lieb、Elizabeth M. Ringquist 和 Grace F. Agge 捐赠，1956 年,"Gift of Marion H. Lieb, Elizabeth M. Ringquist, and Grace F. Agge, 1956",AI
pem_official,"Gift of Miriam and Francis Shaw Jr., 1935",Miriam 和 Francis Shaw Jr. 捐赠，1935 年,"Gift of Miriam and Francis Shaw Jr., 1935",AI
pem_official,"Gift of Miss Bessie Eaton, 1898",Bessie Eaton 小姐捐赠，1898 年,"Gift of Miss Bessie Eaton, 1898",AI
pem_official,"Gift of Miss Bessom S. Harris, 1969",Bessom S. Harris 小姐捐赠，1969 年,"Gift of Miss Bessom S. Harris, 1969",AI
pem_official,"Gift of Miss Cecilia R. Babcock, June 22, 1915",Cecilia R. Babcock 小姐捐赠，1915 年 6 月 22 日,"Gift of Miss Cecilia R. Babcock, June 22, 1915",AI
pem_official,"Gift of Mr. Parsons, 1885",Parsons 先生捐赠，1885 年,"Gift of Mr. Parsons, 1885",AI
pem_official,"Gift of Mr. Philip Hofer and Mr. Francis B. Lothrop, 1972",Philip Hofer 先生和 Francis B. Lothrop 先生捐赠，1972 年,"Gift of Mr. Philip Hofer and Mr. Francis B. Lothrop, 1972",AI
pem_official,"Gift of Mr. and Mrs. Charles Edward Cotting, 1976",1976 年 Charles Edward Cotting 夫妇捐赠,"Gift of Mr. and Mrs. Charles Edward Cotting, 1976",官方
pem_official,Gift of Mr. and Mrs. Thomas P. Beal,Thomas P. Beal 夫妇捐赠,Gift of Mr. and Mrs. Thomas P. Beal,AI
pem_official,"Gift of Mrs. Anna Glen Butler Vietor, 1982",Anna Glen Butler Vietor 夫人捐赠，1982 年,"Gift of Mrs. Anna Glen Butler Vietor, 1982",AI
pem_official,"Gift of Mrs. Edward Gates, 1970",Edward Gates 夫人捐赠，1970 年,"Gift of Mrs. Edward Gates, 1970",AI
pem_official,"Gift of Mrs. John C. Dow, 1902",John C. Dow 夫人捐赠，1902 年,"Gift of Mrs. John C. Dow, 1902",AI
pem_official,"Gift of Mrs. R. Keith Kane, 1974",R. Keith Kane 夫人捐赠，1974 年,"Gift of Mrs. R. Keith Kane, 1974",AI
pem_official,"Gift of Mrs. William C. Endicott, in honor of William C. Endicott, 1911",William C. Endicott 夫人捐赠，以纪念 William C. Endicott，1911 年,"Gift of Mrs. William C. Endicott, in honor of William C. Endicott, 1911",AI
pem_official,"Gift of Mrs. William P. McMullan, 1918",William P. McMullan 夫人捐赠，1918 年,"Gift of Mrs. William P. McMullan, 1918",AI
pem_official,"Gift of Nathaniel Silsbee, 1800",Nathaniel Silsbee 捐赠，1800 年,"Gift of Nathaniel Silsbee, 1800",AI
pem_official,"Gift of Nathaniel Silsbee, 1862",Nathaniel Silsbee 捐赠，1862 年,"Gift of Nathaniel Silsbee, 1862",AI
pem_official,Gift of Peter S. Lynch in memory of Carolyn A. Lynch,Peter S. Lynch 捐赠，纪念 Carolyn A. Lynch,Gift of Peter S. Lynch in memory of Carolyn A. Lynch,AI
pem_official,"Gift of Professor Richard C. Manning, 1933",Richard C. Manning 教授捐赠，1933 年,"Gift of Professor Richard C. Manning, 1933",AI
pem_official,"Gift of Richard H. Derby, before 1900",Richard H. Derby 捐赠，1900 年前,"Gift of Richard H. Derby, before 1900",AI
pem_official,"Gift of Robert Brookhouse, 1821",Robert Brookhouse 捐赠，1821 年,"Gift of Robert Brookhouse, 1821",AI
pem_official,"Gift of Robert P. Gay, 1921",Robert P. Gay 捐赠，1921 年,"Gift of Robert P. Gay, 1921",AI
pem_official,"Gift of Scott Offen, Herbert Offen Research Collection, 2004",Scott Offen 捐赠，Herbert Offen Research Collection，2004 年,"Gift of Scott Offen, Herbert Offen Research Collection, 2004",AI
pem_official,"Gift of Serena M. Hatch in honor of Francis W. Hatch, 2014",2014 年 Serena M. Hatch 为纪念 Francis W. Hatch 捐赠,"Gift of Serena M. Hatch in honor of Francis W. Hatch, 2014",官方
pem_official,"Gift of Stephen W. Phillips, 1919",Stephen W. Phillips 捐赠，1919 年,"Gift of Stephen W. Phillips, 1919",AI
pem_official,"Gift of Strafford Morss, 1966",Strafford Morss 捐赠，1966 年,"Gift of Strafford Morss, 1966",AI
pem_official,Gift of Susan Esco Chandler,Susan Esco Chandler 捐赠,Gift of Susan Esco Chandler,AI
pem_official,"Gift of T. C. W. Nash, 1890",T. C. W. Nash 捐赠，1890 年,"Gift of T. C. W. Nash, 1890",AI
pem_official,"Gift of Thomas Franklin Hunt, before 1898; or purchase, Ward Memorial Fund, after 1900",Thomas Franklin Hunt 捐赠，1898 年前；或购藏，Ward Memorial Fund，1900 年后,"Gift of Thomas Franklin Hunt, before 1898; or purchase, Ward Memorial Fund, after 1900",AI
pem_official,"Gift of Thomas Meek, before 1821",Thomas Meek 捐赠，1821 年前,"Gift of Thomas Meek, before 1821",AI
pem_official,"Gift of William Crowninshield Endicott, 1887",William Crowninshield Endicott 捐赠，1887 年,"Gift of William Crowninshield Endicott, 1887",AI
pem_official,"Gift of Yamanaka and Company, in memory of Professor Edward S. Morse, 1930",Yamanaka and Company 捐赠，纪念 Edward S. Morse 教授，1930 年,"Gift of Yamanaka and Company, in memory of Professor Edward S. Morse, 1930",AI
pem_official,"Gift of Yu Giljun, 1883",Yu Giljun 捐赠，1883 年,"Gift of Yu Giljun, 1883",AI
pem_official,"Gift of the Chester and Davida Herwitz Collection, 1999",Chester and Davida Herwitz Collection 捐赠，1999 年,"Gift of the Chester and Davida Herwitz Collection, 1999",AI
pem_official,"Gift of the Chester and Davida Herwitz Collection, 2001",Chester and Davida Herwitz Collection 捐赠，2001 年,"Gift of the Chester and Davida Herwitz Collection, 2001",AI
pem_official,"Gift of the Chester and Davida Herwitz Collection, 2003",Chester and Davida Herwitz Collection 捐赠，2003 年,"Gift of the Chester and Davida Herwitz Collection, 2003",AI
pem_official,"Gift of the Estate of Mrs. Anthony Rives, 1973",Anthony Rives 夫人遗产捐赠，1973 年,"Gift of the Estate of Mrs. Anthony Rives, 1973",AI
pem_official,"Gift of the United States Naval Academy, 1923",美国海军学院捐赠，1923 年,"Gift of the United States Naval Academy, 1923",AI
pem_official,Gift of the artist,艺术家捐赠,Gift of the artist,AI
pem_official,"Gift of the artist, 1918",1918 年艺术家本人捐赠,"Gift of the artist, 1918",官方
pem_official,"Gift of the artist, 2008",艺术家捐赠，2008 年,"Gift of the artist, 2008",AI
pem_official,"Gift of the estate of Isabel Anderson, 1949",Isabel Anderson 遗产捐赠，1949 年,"Gift of the estate of Isabel Anderson, 1949",AI
pem_official,"Gift of the estate of Mary Brooks, 1941",Mary Brooks 遗产捐赠，1941 年,"Gift of the estate of Mary Brooks, 1941",AI
pem_official,"Gift of the estate of Stephen Wheatland, 1987",Stephen Wheatland 遗产捐赠，1987 年,"Gift of the estate of Stephen Wheatland, 1987",AI
pem_official,"Gift of the estate of William F. Spinney, 1933",William F. Spinney 遗产捐赠，1933 年,"Gift of the estate of William F. Spinney, 1933",AI
pem_official,"Gift of the heirs of Andrew Nichols, 1975",Andrew Nichols 继承人捐赠，1975 年,"Gift of the heirs of Andrew Nichols, 1975",AI
pem_official,"Gift, the Copeland Collection, 2001",捐赠，Copeland Collection，2001 年,"Gift, the Copeland Collection, 2001",AI
pem_official,"Gilded wood, metal, and wool and silk tapestry",鎏金木、金属以及羊毛和丝绸挂毯,"Gilded wood, metal, and wool and silk tapestry",AI
pem_official,Gio Swaby,Gio Swaby,Gio Swaby,AI
pem_official,Given in memory of Katherine Tiffany Abbott,为纪念 Katherine Tiffany Abbott 而捐赠,Given in memory of Katherine Tiffany Abbott,AI
pem_official,Glass beads on boots designed by Christian Louboutin,克里斯蒂安·鲁布托设计的靴子上的玻璃珠,Glass beads on boots designed by Christian Louboutin,AI
pem_official,"Glass, glass powder, dye, and sand",玻璃、玻璃粉、染料和沙,"Glass, glass powder, dye, and sand",AI
pem_official,"Glass, silk, lame, metal",玻璃、丝绸、金银丝织物、金属,"Glass, silk, lame, metal",AI
pem_official,Glazed earthenware,施釉陶器,Glazed earthenware,AI
pem_official,"Gold, chrysoprase",金、绿玉髓,"Gold, chrysoprase",AI
pem_official,Gouache on paper,纸本水粉,Gouache on paper,AI
pem_official,Grace Hartigan,格蕾丝·哈蒂根,Grace Hartigan,AI
pem_official,"Grebo or Kru artist near Cape Palmas, Liberia",利比里亚帕尔马斯角附近的格列博族或克鲁族艺术家,"Grebo or Kru artist near Cape Palmas, Liberia",AI
pem_official,Haida,海达族,Haida,AI
pem_official,"Haida artist, name once known",海达族艺术家，姓名曾为人所知,"Haida artist, name once known",AI
pem_official,"Hair, lacquer, and bamboo",毛发、漆和竹,"Hair, lacquer, and bamboo",AI
pem_official,Hand-pieced and quilted fabric scraps,手工拼接并绗缝的布料碎片,Hand-pieced and quilted fabric scraps,AI
pem_official,Hanging scroll; ink and color on silk,立轴；绢本水墨设色,Hanging scroll; ink and color on silk,AI
pem_official,Hank Willis Thomas,汉克·威利斯·托马斯,Hank Willis Thomas,AI
pem_official,Heiltsuk or Coast Tsimshian,海尔楚克族或海岸钦西安族,Heiltsuk or Coast Tsimshian,AI
pem_official,"Heiltsuk or Coast Tsimshian artist, name once known",海尔楚克族或海岸钦西安族艺术家，姓名曾为人所知,"Heiltsuk or Coast Tsimshian artist, name once known",AI
pem_official,Henry Tiffin,Henry Tiffin,Henry Tiffin,AI
pem_official,"High-definition video, bonded stone replica of Jean-Antoine Houdon's late 1700s bust of George Washington, antique surveyor's tripod, and artificial turf",高清录像、让-安托万·乌东于18世纪末创作的乔治·华盛顿半身像的粘结石复制品、古董测量员三脚架和人造草坪,"High-definition video, bonded stone replica of Jean-Antoine Houdon's late 1700s bust of George Washington, antique surveyor's tripod, and artificial turf",AI
pem_official,Ho-Chunk,霍-琼克族,Ho-Chunk,AI
pem_official,"Horsehair, bamboo, and paper",马鬃、竹和纸,"Horsehair, bamboo, and paper",AI
pem_official,"Ignatius Sichelbarth (Ai Qimeng, 1708-1780, Bohemia), Yi Lantai (active about 1748-86, China), and possibly Wang Ruxue (active 18th century, China)",Ignatius Sichelbarth（艾启蒙，1708—1780年，波希米亚）、伊兰泰（约1748—1786年活跃于中国），以及可能为王汝学（18世纪活跃于中国）,"Ignatius Sichelbarth (Ai Qimeng, 1708-1780, Bohemia), Yi Lantai (active about 1748-86, China), and possibly Wang Ruxue (active 18th century, China)",AI
pem_official,"Imperial Silk Manufactory, Suzhou, China",中国苏州御用丝织厂,"Imperial Silk Manufactory, Suzhou, China",AI
pem_official,"Imperial Studios, Beijing",北京宫廷作坊,"Imperial Studios, Beijing",AI
pem_official,Ink and color on paper,纸本水墨设色,Ink and color on paper,AI
pem_official,Ink and pigment on silk,绢本水墨颜料,Ink and pigment on silk,AI
pem_official,Ink on paper,纸本水墨,Ink on paper,AI
pem_official,"Ink, color and gold leaf on paper",纸本墨、设色、金箔,"Ink, color and gold leaf on paper",官方
pem_official,"Ink, watercolor, and pencil on paper",纸本水墨、水彩和铅笔,"Ink, watercolor, and pencil on paper",AI
pem_official,Ito Chuta,伊东忠太,Ito Chuta,AI
pem_official,Ivory,象牙,Ivory,官方
pem_official,"Ivory, zitan (red sandalwood), and metal",象牙、紫檀（红檀）和金属,"Ivory, zitan (red sandalwood), and metal",AI
pem_official,James Henry Emerton,James Henry Emerton,James Henry Emerton,AI
pem_official,"James Symonds (b. 1633, modern-day United States)",James Symonds（生于1633年，今美国）,"James Symonds (b. 1633, modern-day United States)",AI
pem_official,"Jamie Okuma (Luiseno and Shoshone-Bannock, born 1977)",Jamie Okuma（路易塞诺族和肖肖尼-班诺克族，生于1977年）,"Jamie Okuma (Luiseno and Shoshone-Bannock, born 1977)",AI
pem_official,"Jean Baptiste Magnie (mid-18th century, France)",Jean Baptiste Magnie（18世纪中期，法国）,"Jean Baptiste Magnie (mid-18th century, France)",AI
pem_official,"Jean-Maurice Rothschild (1902-1998, France), Baptistin Spade (1891-1969, France), Emile Gaudissart (1872-1956, France), and Aubusson Manufacturers",Jean-Maurice Rothschild（1902—1998年，法国）、Baptistin Spade（1891—1969年，法国）、Emile Gaudissart（1872—1956年，法国）和奥比松制造商,"Jean-Maurice Rothschild (1902-1998, France), Baptistin Spade (1891-1969, France), Emile Gaudissart (1872-1956, France), and Aubusson Manufacturers",AI
pem_official,"Jeanne Adele Bernard Sacerdote (1868-1962, France) for Jenny, Paris",Jeanne Adele Bernard Sacerdote（1868—1962年，法国）为巴黎Jenny创作,"Jeanne Adele Bernard Sacerdote (1868-1962, France) for Jenny, Paris",AI
pem_official,"John Claude White (1853-1918, United Kingdom)",John Claude White（1853—1918年，英国）,"John Claude White (1853-1918, United Kingdom)",AI
pem_official,John Remond (about 1788-1874),John Remond（约1788—1874年）,John Remond (about 1788-1874),AI
pem_official,John Robinson,John Robinson,John Robinson,AI
pem_official,John Singleton Copley,约翰·辛格尔顿·科普利,John Singleton Copley,AI
pem_official,"John Thomson (1837-1921, Scotland)",John Thomson（1837—1921年，苏格兰）,"John Thomson (1837-1921, Scotland)",AI
pem_official,Joseph W. Lincoln,Joseph W. Lincoln,Joseph W. Lincoln,AI
pem_official,Juncus rush and dye,灯心草和染料,Juncus rush and dye,AI
pem_official,"Junxiu (life dates unknown, China)",Junxiu（生卒年不详，中国）,"Junxiu (life dates unknown, China)",AI
pem_official,K.G. Subramanyan,K.G. Subramanyan,K.G. Subramanyan,AI
pem_official,Kanaka Maoli (Native Hawaiian) artist,Kanaka Maoli（夏威夷原住民）艺术家,Kanaka Maoli (Native Hawaiian) artist,AI
pem_official,Kashinath Pal in Krishnanagar,克里希纳纳加尔的Kashinath Pal,Kashinath Pal in Krishnanagar,AI
pem_official,"Katsumata Chieko (b. 1950, Japan)",胜间田千惠子（生于 1950 年，日本）,"Katsumata Chieko (b. 1950, Japan)",AI
pem_official,"Kay WalkingStick (Cherokee Nation, b. 1935)",Kay WalkingStick（切罗基民族，生于1935年）,"Kay WalkingStick (Cherokee Nation, b. 1935)",AI
pem_official,"Kingfisher feathers, imitation pearls, coral, semiprecious stones, copper alloy with gilding, and silk threads",翠鸟羽毛、人造珍珠、珊瑚、半宝石、鎏金铜合金和丝线,"Kingfisher feathers, imitation pearls, coral, semiprecious stones, copper alloy with gilding, and silk threads",AI
pem_official,Kiowa and Caddo,基奥瓦族和卡多族,Kiowa and Caddo,AI
pem_official,Kongo artist in Loango region,洛安果地区的刚果族艺术家,Kongo artist in Loango region,AI
pem_official,Korean artist,韩国艺术家,Korean artist,AI
pem_official,Kuba artist in Democratic Republic of the Congo,刚果民主共和国的库巴族艺术家,Kuba artist in Democratic Republic of the Congo,AI
pem_official,Kumamoto Ensai,熊本延彩,Kumamoto Ensai,AI
pem_official,"Kusakabe Kimbei (1841-1934, Japan)",日下部金兵卫（1841—1934年，日本）,"Kusakabe Kimbei (1841-1934, Japan)",AI
pem_official,Lacquer and shell inlay,漆与螺钿,Lacquer and shell inlay,官方
pem_official,"Lacquer, mother of pearl, glass, and copper",漆、珍珠母、玻璃和铜,"Lacquer, mother of pearl, glass, and copper",AI
pem_official,"Lacquered wood, gold leaf, pigments, copper alloy, and crystal",髹漆木胎，金箔、颜料、铜合金与水晶,"Lacquered wood, gold leaf, pigments, copper alloy, and crystal",官方
pem_official,Lakota (Teton/Western Sioux),拉科塔族（提顿/西部苏族）,Lakota (Teton/Western Sioux),AI
pem_official,Lakota (Teton/Western Sioux) artist,拉科塔族（提顿/西部苏族）艺术家,Lakota (Teton/Western Sioux) artist,AI
pem_official,"Lala Deen Dayal (1844-1905, India)",拉拉·丁·达亚尔（1844—1905年，印度）,"Lala Deen Dayal (1844-1905, India)",AI
pem_official,"Leather, velvet, glass, cotton, metal, and ink",皮革、天鹅绒、玻璃、棉、金属和墨,"Leather, velvet, glass, cotton, metal, and ink",AI
pem_official,"Les Grands Magasins du Louvre, Paris",巴黎卢浮宫百货公司,"Les Grands Magasins du Louvre, Paris",AI
pem_official,Liberia,利比里亚,Liberia,AI
pem_official,"Likely Pawtucket band of Massachusett artist, name once known",可能为马萨诸塞特族波塔克特部落艺术家，姓名曾为人所知,"Likely Pawtucket band of Massachusett artist, name once known",AI
pem_official,"Louis Le Breton (1818-1886, France)",Louis Le Breton（1818—1886年，法国）,"Louis Le Breton (1818-1886, France)",AI
pem_official,"Lu Hongnian (John Lu, 1914-1989, China)",Lu Hongnian（John Lu，1914—1989，中国）,"Lu Hongnian (John Lu, 1914-1989, China)",AI
pem_official,Luiseno and Shoshone-Bannock,路易塞诺人和肖松尼-班诺克人,Luiseno and Shoshone-Bannock,AI
pem_official,"Mahogany and pine, brass movement",桃花心木和松木、黄铜机芯,"Mahogany and pine, brass movement",AI
pem_official,Mahogany and reproduction upholstery,桃花心木和复制品室内装饰面料,Mahogany and reproduction upholstery,AI
pem_official,"Mahogany, bird's-eye maple, satinwood veneer, brass, and glass",桃花心木、鸟眼枫木、缎木木皮、黄铜和玻璃,"Mahogany, bird's-eye maple, satinwood veneer, brass, and glass",AI
pem_official,"Malawi, Mozambique, or Tanzania",马拉维、莫桑比克或坦桑尼亚,"Malawi, Mozambique, or Tanzania",AI
pem_official,"Mammal intestine, esophagus, hair, and dye",哺乳动物肠、食管、毛发和染料,"Mammal intestine, esophagus, hair, and dye",AI
pem_official,Maori,毛利人,Maori,AI
pem_official,Maqbool Fida (M.F.) Husain,Maqbool Fida（M.F.）Husain,Maqbool Fida (M.F.) Husain,AI
pem_official,Maria Magdalena Campos-Pons,Maria Magdalena Campos-Pons,Maria Magdalena Campos-Pons,AI
pem_official,"Marie Watt (Seneca, born 1967)",Marie Watt（塞内卡人，1967年生）,"Marie Watt (Seneca, born 1967)",AI
pem_official,Marquesan artist,马克萨斯群岛艺术家,Marquesan artist,AI
pem_official,Marquesas Islands,马克萨斯群岛,Marquesas Islands,AI
pem_official,"Mary Richardson (1772-1824, United States)",Mary Richardson（1772—1824，美国）,"Mary Richardson (1772-1824, United States)",AI
pem_official,Massachusett,马萨诸塞特人,Massachusett,AI
pem_official,Massachusetts General Court,马萨诸塞总法院,Massachusetts General Court,AI
pem_official,Mende artist in Sierra Leone,塞拉利昂的门德族艺术家,Mende artist in Sierra Leone,AI
pem_official,"Michael A. Smith (1942-2018, United States)",Michael A. Smith（1942—2018，美国）,"Michael A. Smith (1942-2018, United States)",AI
pem_official,"Michael Banner (b. 1939, United States) and Maureen Banner (b. 1946, United States)",Michael Banner（1939年生，美国）和Maureen Banner（1946年生，美国）,"Michael Banner (b. 1939, United States) and Maureen Banner (b. 1946, United States)",AI
pem_official,Michael Lin,Michael Lin,Michael Lin,AI
pem_official,"Michele Felice Corne (1752-1845, Italian, American)",Michele Felice Corne（1752—1845，意大利裔、美国人）,"Michele Felice Corne (1752-1845, Italian, American)",AI
pem_official,"Michelle Erickson (b. 1960, United States)",Michelle Erickson（1960年生，美国）,"Michelle Erickson (b. 1960, United States)",AI
pem_official,"Mohawk, Six Nations of the Grand River",莫霍克人，大河六族,"Mohawk, Six Nations of the Grand River",AI
pem_official,"Museum Purchase, 2002",博物馆购藏，2002年,"Museum Purchase, 2002",AI
pem_official,"Museum Purchase, made possible by the Elizabeth Rogers Acquisition Fund",博物馆购藏，由 Elizabeth Rogers Acquisition Fund 资助,"Museum Purchase, made possible by the Elizabeth Rogers Acquisition Fund",AI
pem_official,Museum collection,博物馆馆藏,Museum collection,AI
pem_official,Museum commission,博物馆委托制作,Museum commission,AI
pem_official,"Museum commission, 2005",博物馆委托制作，2005年,"Museum commission, 2005",AI
pem_official,Museum purchase,博物馆购藏,Museum purchase,AI
pem_official,Museum purchase by exchange,博物馆以交换方式购藏,Museum purchase by exchange,AI
pem_official,"Museum purchase from Yamanaka and Company, 1927",博物馆购自山中商会，1927年,"Museum purchase from Yamanaka and Company, 1927",AI
pem_official,"Museum purchase from the World's Columbian Exhibition, Chicago, 1893",博物馆购自1893年芝加哥世界哥伦布博览会,"Museum purchase from the World's Columbian Exhibition, Chicago, 1893",AI
pem_official,"Museum purchase in honor of William R. Sargent, 2006",为纪念William R. Sargent，博物馆购藏，2006年,"Museum purchase in honor of William R. Sargent, 2006",AI
pem_official,"Museum purchase in honor of the Museum's Bicentennial Year, 1999",为纪念博物馆建馆二百周年，博物馆购藏，1999年,"Museum purchase in honor of the Museum's Bicentennial Year, 1999",AI
pem_official,"Museum purchase with funds donated anonymously, 1996",以匿名捐赠资金购藏，1996年,"Museum purchase with funds donated anonymously, 1996",AI
pem_official,"Museum purchase, 1884",博物馆购藏，1884年,"Museum purchase, 1884",AI
pem_official,"Museum purchase, 1911",博物馆购藏，1911年,"Museum purchase, 1911",AI
pem_official,"Museum purchase, 1917",博物馆购藏，1917年,"Museum purchase, 1917",AI
pem_official,"Museum purchase, 1919",博物馆购藏，1919年,"Museum purchase, 1919",AI
pem_official,"Museum purchase, 1921",博物馆购藏，1921年,"Museum purchase, 1921",AI
pem_official,"Museum purchase, 1927",博物馆购藏，1927年,"Museum purchase, 1927",AI
pem_official,"Museum purchase, 1939",博物馆购藏，1939年,"Museum purchase, 1939",AI
pem_official,"Museum purchase, 1972",博物馆购藏，1972年,"Museum purchase, 1972",AI
pem_official,"Museum purchase, 1986",博物馆购藏，1986年,"Museum purchase, 1986",AI
pem_official,"Museum purchase, 1994",博物馆购藏，1994年,"Museum purchase, 1994",AI
pem_official,"Museum purchase, 2003",博物馆购藏，2003年,"Museum purchase, 2003",AI
pem_official,"Museum purchase, 2008",博物馆购藏，2008年,"Museum purchase, 2008",AI
pem_official,"Museum purchase, and gift of Jeremy Ltd., London, 1996",博物馆购藏，及伦敦Jeremy Ltd.捐赠，1996年,"Museum purchase, and gift of Jeremy Ltd., London, 1996",AI
pem_official,"Museum purchase, by exchange",博物馆购藏，以交换方式取得,"Museum purchase, by exchange",AI
pem_official,"Museum purchase, in honor of Dr. H. A. Crosby Forbes",为纪念H. A. Crosby Forbes博士，博物馆购藏,"Museum purchase, in honor of Dr. H. A. Crosby Forbes",AI
pem_official,"Museum purchase, made possible by John O. and Olivia Hood Parker, 2001",得益于John O.和Olivia Hood Parker的资助，博物馆购藏，2001年,"Museum purchase, made possible by John O. and Olivia Hood Parker, 2001",AI
