# 文化点位名称
#
# key        —— 原文，去重键，须与源 Excel 逐字一致，不要改
# zh / en    —— 两个语种的文本；原文那一侧已填好，另一侧待译
# confidence —— 官方 / AI / 存疑，只描述「译出来的那一半」
#                官方 = 通行的既定译名（Louvre = 卢浮宫）
#                AI   = 机器翻译，正常可用
#                存疑 = 拿不准，优先人工复核（grep 存疑 即可捞出）
#
# 本文件由 make_translation_skeleton.py 生成与增量更新，可直接手工编辑。
kind,key,zh,en,confidence
site_name,凯撒利亚国家公园（罗马港口城市）,凯撒利亚国家公园（罗马港口城市）,Caesarea National Park (Roman Port City),官方
site_name,凯鲁万大清真寺,凯鲁万大清真寺,Great Mosque of Kairouan,官方
site_name,利比亚国家博物馆（红堡博物馆）,利比亚国家博物馆（红堡博物馆）,Libya National Museum (Assaraya Alhamra Museum),官方
site_name,利沃夫历史中心,利沃夫历史中心,Historic Centre of Lviv,官方
site_name,利马老城,利马老城,Historic Centre of Lima,官方
site_name,前哥伦布艺术博物馆,前哥伦布艺术博物馆,Museo de Arte Precolombino,官方
site_name,加尔桥（邻近）,加尔桥（邻近）,Pont du Gard (nearby),官方
site_name,加德满都谷地,加德满都谷地,Kathmandu Valley,官方
site_name,加纳国家博物馆,加纳国家博物馆,Ghana National Museum,官方
site_name,努比亚博物馆,努比亚博物馆,Nubian Museum,官方
site_name,包豪斯博物馆,包豪斯博物馆,Bauhaus Museum,官方
site_name,匈牙利国家博物馆,匈牙利国家博物馆,Hungarian National Museum,官方
site_name,北宋东京城州桥遗址,北宋东京城州桥遗址,Zhouqiao Bridge Site of the Northern Song Eastern Capital,AI
site_name,北莱茵-威斯特法伦艺术收藏馆(K20 · K21),北莱茵-威斯特法伦艺术收藏馆(K20 · K21),Kunstsammlung Nordrhein-Westfalen (K20 · K21),官方
site_name,升龙皇城,升龙皇城,Imperial Citadel of Thang Long,官方
site_name,南京博物院,南京博物院,Nanjing Museum,官方
site_name,南越王博物院,南越王博物院,Museum of the Nanyue King,官方
site_name,博亚纳教堂,博亚纳教堂,Boyana Church,官方
site_name,博洛尼亚市立考古博物馆,博洛尼亚市立考古博物馆,Civic Archaeological Museum of Bologna,官方
site_name,占族雕刻博物馆,占族雕刻博物馆,Museum of Cham Sculpture,官方
site_name,卡塔赫纳港口要塞与古迹群,卡塔赫纳港口要塞与古迹群,"Port, Fortresses and Group of Monuments, Cartagena",官方
site_name,卡尔卡松设防城市,卡尔卡松设防城市,Historic Fortified City of Carcassonne,官方
site_name,卡朱拉霍神庙群,卡朱拉霍神庙群,Khajuraho Group of Monuments,官方
site_name,卡瓦尼亚斯救济院（奥罗斯科壁画）,卡瓦尼亚斯救济院（奥罗斯科壁画）,Hospicio Cabañas (Orozco Murals),官方
site_name,卡纳克神庙,卡纳克神庙,Karnak Temple Complex,官方
site_name,卢克索博物馆,卢克索博物馆,Luxor Museum,官方
site_name,卢瓦尔河谷城堡群（舍农索 · 昂布瓦兹）,卢瓦尔河谷城堡群（舍农索 · 昂布瓦兹）,Châteaux of the Loire Valley (Chenonceau · Amboise),官方
site_name,印加博物馆,印加博物馆,Museo Inka,官方
site_name,印度博物馆（加尔各答）,印度博物馆（加尔各答）,Indian Museum (Kolkata),官方
site_name,印度国家博物馆,印度国家博物馆,"National Museum, New Delhi",官方
site_name,印度尼西亚国家博物馆,印度尼西亚国家博物馆,National Museum of Indonesia,官方
site_name,厄瓜多尔国家博物馆,厄瓜多尔国家博物馆,National Museum of Ecuador,官方
site_name,厦门市博物馆,厦门市博物馆,Xiamen Museum,官方
site_name,古典魏玛建筑群,古典魏玛建筑群,Classical Weimar,官方
site_name,古奥林匹亚遗址与考古博物馆,古奥林匹亚遗址与考古博物馆,Ancient Olympia and its Archaeological Museum,官方
site_name,古杰里科遗址（苏丹土丘）,古杰里科遗址（苏丹土丘）,Ancient Jericho (Tell es-Sultan),官方
site_name,古梅尔夫国家历史文化公园,古梅尔夫国家历史文化公园,"State Historical and Cultural Park ""Ancient Merv""",官方
site_name,古特伯高塔,古特伯高塔,Qutub Minar,官方
site_name,吉达历史城区（巴拉德）,吉达历史城区（巴拉德）,Historic Jeddah (Al-Balad),官方
site_name,名古屋城,名古屋城,Nagoya Castle,官方
site_name,吐鲁番博物馆,吐鲁番博物馆,Turpan Museum,官方
site_name,吴哥考古公园（吴哥窟 · 巴戎寺）,吴哥考古公园（吴哥窟 · 巴戎寺）,Angkor Archaeological Park (Angkor Wat · Bayon),官方
site_name,周原遗址,周原遗址,Zhouyuan Site,官方
site_name,咸阳博物院,咸阳博物院,Xianyang Museum,官方
site_name,哈尔施塔特-达赫施泰因文化景观与盐矿,哈尔施塔特-达赫施泰因文化景观与盐矿,Hallstatt-Dachstein Cultural Landscape and Salt Mine,官方
site_name,哈德良离宫,哈德良离宫,Hadrian's Villa,官方
site_name,哈瓦那旧城,哈瓦那旧城,Old Havana,官方
site_name,哥伦比亚国家博物馆,哥伦比亚国家博物馆,National Museum of Colombia,官方
site_name,哥贝克力石阵,哥贝克力石阵,Göbekli Tepe,官方
site_name,喀什噶尔老城,喀什噶尔老城,Kashgar Old Town,官方
site_name,喀山克里姆林宫博物馆保护区,喀山克里姆林宫博物馆保护区,Kazan Kremlin Museum Reserve,官方
site_name,嘉峪关关城,嘉峪关关城,Jiayuguan Pass Fortress,官方
site_name,四川博物院,四川博物院,Sichuan Museum,官方
site_name,四门塔,四门塔,Simen Pagoda,官方
site_name,固都陶佛塔,固都陶佛塔,Kuthodaw Pagoda,官方
site_name,国家美术博物馆,国家美术博物馆,National Museum of Fine Arts,存疑
site_name,国立公州博物馆,国立公州博物馆,Gongju National Museum,官方
site_name,国立扶余博物馆,国立扶余博物馆,Buyeo National Museum,官方
site_name,国立罗马艺术博物馆,国立罗马艺术博物馆,National Museum of Roman Art,官方
site_name,国立考古与民族学博物馆,国立考古与民族学博物馆,National Museum of Archaeology and Ethnology,官方
site_name,国际红十字博物馆,国际红十字博物馆,International Red Cross and Red Crescent Museum,官方
site_name,土库曼斯坦国家博物馆,土库曼斯坦国家博物馆,National Museum of Turkmenistan,官方
site_name,圣地亚哥主教座堂与朝圣之路,圣地亚哥主教座堂与朝圣之路,Santiago de Compostela Cathedral and the Camino,官方
site_name,圣巴夫主教座堂（根特祭坛画）,圣巴夫主教座堂（根特祭坛画）,Saint Bavo's Cathedral (Ghent Altarpiece),官方
site_name,圣方济各圣殿（乔托壁画）,圣方济各圣殿（乔托壁画）,Basilica of San Francesco d'Assisi (Giotto Frescoes),官方
site_name,圣米歇尔山及其海湾,圣米歇尔山及其海湾,Mont-Saint-Michel and its Bay,官方
site_name,圣索菲亚大教堂,圣索菲亚大教堂,Saint Sophia Cathedral,官方
site_name,圣胡安老城与埃尔莫罗要塞,圣胡安老城与埃尔莫罗要塞,Old San Juan and Castillo San Felipe del Morro,官方
site_name,圣诞教堂与朝圣之路,圣诞教堂与朝圣之路,Church of the Nativity and the Pilgrimage Route,官方
site_name,坎波广场,坎波广场,Piazza del Campo,官方
site_name,坎特伯雷主教座堂,坎特伯雷主教座堂,Canterbury Cathedral,官方
site_name,坦桑尼亚国家博物馆,坦桑尼亚国家博物馆,National Museum of Tanzania,官方
site_name,埃塞俄比亚国家博物馆（露西化石）,埃塞俄比亚国家博物馆（露西化石）,National Museum of Ethiopia (Lucy),官方
site_name,埃奇米阿津大教堂与兹瓦尔特诺茨遗址,埃奇米阿津大教堂与兹瓦尔特诺茨遗址,Etchmiadzin Cathedral and Zvartnots,官方
site_name,埃尔杰姆圆形竞技场,埃尔杰姆圆形竞技场,Amphitheatre of El Jem,官方
site_name,埃尔比勒城堡,埃尔比勒城堡,Erbil Citadel,官方
site_name,埃斯特庄园,埃斯特庄园,Villa d'Este,官方
site_name,埃武拉历史中心（戴安娜神庙）,埃武拉历史中心（戴安娜神庙）,Historic Centre of Évora (Roman Temple),官方
site_name,埃洛拉石窟,埃洛拉石窟,Ellora Caves,官方
site_name,城市宫殿博物馆,城市宫殿博物馆,City Palace Museum,官方
site_name,基多老城,基多老城,Historic Centre of Quito,官方
site_name,塔克西拉考古遗址与博物馆,塔克西拉考古遗址与博物馆,Taxila Archaeological Site and Museum,官方
site_name,塔尔寺,塔尔寺,Kumbum Monastery,官方
site_name,塔林老城,塔林老城,Old Town of Tallinn,官方
site_name,塔銮,塔銮,Pha That Luang,官方
site_name,塞哥维亚罗马水道桥与阿尔卡萨城堡,塞哥维亚罗马水道桥与阿尔卡萨城堡,Aqueduct of Segovia and the Alcázar,官方
site_name,塞尔维亚国家博物馆,塞尔维亚国家博物馆,National Museum of Serbia,官方
site_name,塞尚画室,塞尚画室,Atelier Cézanne,官方
site_name,塞拉尔维斯博物馆,塞拉尔维斯博物馆,Serralves Museum,官方
site_name,塞浦路斯博物馆,塞浦路斯博物馆,Cyprus Museum,官方
site_name,塞维利亚王宫与主教座堂,塞维利亚王宫与主教座堂,Royal Alcázar and Seville Cathedral,官方
site_name,塞维利亚美术馆,塞维利亚美术馆,Museum of Fine Arts of Seville,官方
site_name,塞萨洛尼基考古博物馆,塞萨洛尼基考古博物馆,Archaeological Museum of Thessaloniki,官方
site_name,夏加尔博物馆,夏加尔博物馆,Musée National Marc Chagall,官方
site_name,多米尼加人博物馆,多米尼加人博物馆,Museo del Hombre Dominicano,官方
site_name,大不里士历史巴扎建筑群,大不里士历史巴扎建筑群,Tabriz Historic Bazaar Complex,官方
site_name,大原美术馆,大原美术馆,Ohara Museum of Art,官方
site_name,大召寺,大召寺,Dazhao Temple,官方
site_name,大城历史公园,大城历史公园,Ayutthaya Historical Park,官方
site_name,大津巴布韦国家纪念地,大津巴布韦国家纪念地,Great Zimbabwe National Monument,官方
site_name,大浦天主堂,大浦天主堂,Oura Church,官方
site_name,大理市博物馆,大理市博物馆,Dali Museum,官方
site_name,大皇宫,大皇宫,Grand Palace,官方
site_name,大莱普提斯考古遗址,大莱普提斯考古遗址,Leptis Magna Archaeological Site,官方
site_name,大足石刻,大足石刻,Dazu Rock Carvings,官方
site_name,大金塔,大金塔,Shwedagon Pagoda,官方
site_name,大阪历史博物馆,大阪历史博物馆,Osaka Museum of History,官方
site_name,大阪市立美术馆,大阪市立美术馆,Osaka City Museum of Fine Arts,官方
site_name,大马士革国家博物馆,大马士革国家博物馆,National Museum of Damascus,官方
site_name,天一阁,天一阁,Tianyige Library,官方
site_name,天使报喜堂,天使报喜堂,Basilica of the Annunciation,官方
site_name,天梯山石窟,天梯山石窟,Tiantishan Grottoes,官方
site_name,天津博物馆,天津博物馆,Tianjin Museum,官方
site_name,太宰府天满宫,太宰府天满宫,Dazaifu Tenmangu Shrine,官方
site_name,太阳与月亮金字塔,太阳与月亮金字塔,Pyramids of the Sun and the Moon,官方
site_name,奇琴伊察,奇琴伊察,Chichen Itza,官方
site_name,契迪龙寺,契迪龙寺,Wat Chedi Luang,官方
site_name,奥林达历史中心（邻近）,奥林达历史中心（邻近）,Historic Centre of Olinda (nearby),官方
site_name,奥赫里德地区文化与自然遗产,奥赫里德地区文化与自然遗产,Natural and Cultural Heritage of the Ohrid Region,官方
site_name,姆茨赫塔历史建筑群（斯维季茨霍维利教堂）,姆茨赫塔历史建筑群（斯维季茨霍维利教堂）,Historical Monuments of Mtskheta (Svetitskhoveli Cathedral),官方
site_name,姬路城,姬路城,Himeji Castle,官方
site_name,威尔士国家博物馆,威尔士国家博物馆,National Museum Wales,官方
site_name,威廉高地山地公园,威廉高地山地公园,Bergpark Wilhelmshöhe,官方
site_name,婆罗浮屠,婆罗浮屠,Borobudur,官方
site_name,孔子博物馆,孔子博物馆,Confucius Museum,官方
site_name,孔庙孔府孔林,孔庙孔府孔林,"Temple, Cemetery and Mansion of Confucius",官方
site_name,孟加拉国家博物馆,孟加拉国家博物馆,Bangladesh National Museum,官方
site_name,宁夏博物馆,宁夏博物馆,Ningxia Museum,官方
site_name,宁波博物馆,宁波博物馆,Ningbo Museum,官方
site_name,安塔利亚博物馆,安塔利亚博物馆,Antalya Museum,官方
site_name,安布希曼加皇家蓝山行宫,安布希曼加皇家蓝山行宫,Royal Hill of Ambohimanga,官方
site_name,安帕罗博物馆,安帕罗博物馆,Museo Amparo,官方
site_name,安提瓜危地马拉古城,安提瓜危地马拉古城,Antigua Guatemala,官方
site_name,安曼城堡山,安曼城堡山,Amman Citadel,官方
site_name,安纳托利亚文明博物馆,安纳托利亚文明博物馆,Museum of Anatolian Civilizations,官方
site_name,定林寺址,定林寺址,Jeongnimsa Temple Site,官方
site_name,宝鸡青铜器博物院,宝鸡青铜器博物院,Baoji Bronzeware Museum,官方
site_name,富维耶罗马剧场,富维耶罗马剧场,Roman Theatre of Fourvière,官方
site_name,尚勒乌尔法考古博物馆,尚勒乌尔法考古博物馆,Şanlıurfa Archaeology Museum,官方
site_name,尧庙,尧庙,Temple of Yao,官方
site_name,尼姆竞技场,尼姆竞技场,Arena of Nîmes,官方
site_name,尼尼微遗址,尼尼微遗址,Nineveh,官方
site_name,尼泊尔国家博物馆,尼泊尔国家博物馆,National Museum of Nepal,官方
site_name,山东博物馆,山东博物馆,Shandong Museum,官方
site_name,山西博物院,山西博物院,Shanxi Museum,官方
site_name,崇圣寺三塔,崇圣寺三塔,Three Pagodas of Chongsheng Temple,官方
site_name,巨石阵与埃夫伯里巨石遗迹,巨石阵与埃夫伯里巨石遗迹,Stonehenge and Avebury,官方
site_name,巴勒斯坦博物馆,巴勒斯坦博物馆,Palestinian Museum,官方
site_name,巴勒贝克罗马神庙群,巴勒贝克罗马神庙群,Baalbek Roman Temples,官方
site_name,巴厘博物馆,巴厘博物馆,Bali Museum,官方
site_name,巴基斯坦国家博物馆,巴基斯坦国家博物馆,National Museum of Pakistan,官方
site_name,巴塞尔美术馆,巴塞尔美术馆,Kunstmuseum Basel,官方
site_name,巴姆城堡与文化景观,巴姆城堡与文化景观,Bam Citadel and Cultural Landscape,官方
site_name,巴尔多国家史前与民族学博物馆,巴尔多国家史前与民族学博物馆,Bardo National Museum of Prehistory and Ethnography,官方
site_name,巴德岗杜巴广场,巴德岗杜巴广场,Bhaktapur Durbar Square,官方
site_name,巴拿马老城,巴拿马老城,"Casco Viejo, Panama",官方
site_name,巴斯古城,巴斯古城,City of Bath,官方
site_name,巴林国家博物馆,巴林国家博物馆,Bahrain National Museum,官方
site_name,巴比伦考古遗址（伊什塔尔门遗址）,巴比伦考古遗址（伊什塔尔门遗址）,Babylon Archaeological Site (Ishtar Gate),官方
site_name,巴米扬山谷文化景观与考古遗址,巴米扬山谷文化景观与考古遗址,Cultural Landscape and Archaeological Remains of the Bamiyan Valley,官方
site_name,布吕根汉萨商馆区,布吕根汉萨商馆区,Bryggen,官方
site_name,布哈拉历史中心（卡扬宣礼塔 · 萨曼尼陵墓）,布哈拉历史中心（卡扬宣礼塔 · 萨曼尼陵墓）,Historic Centre of Bukhara (Kalyan Minaret · Samanid Mausoleum),官方
site_name,布尔萨与库马勒克孜克早期奥斯曼建筑,布尔萨与库马勒克孜克早期奥斯曼建筑,Bursa and Cumalıkızık: the Birth of the Ottoman Empire,官方
site_name,布拉格国家博物馆,布拉格国家博物馆,"National Museum, Prague",官方
site_name,布拉格城堡,布拉格城堡,Prague Castle,官方
site_name,布达城堡,布达城堡,Buda Castle,官方
site_name,布达拉宫历史建筑群,布达拉宫历史建筑群,Historic Ensemble of the Potala Palace,官方
site_name,布鲁日历史中心,布鲁日历史中心,Historic Centre of Bruges,官方
site_name,希巴姆老城（沙漠中的曼哈顿）,希巴姆老城（沙漠中的曼哈顿）,Old Walled City of Shibam (Manhattan of the Desert),官方
site_name,希拉波利斯-棉花堡,希拉波利斯-棉花堡,Hierapolis-Pamukkale,官方
site_name,希腊罗马博物馆,希腊罗马博物馆,Graeco-Roman Museum,官方
site_name,帕伦克玛雅古城遗址,帕伦克玛雅古城遗址,Palenque Maya Archaeological Site,官方
site_name,帕尔米拉古城遗址,帕尔米拉古城遗址,Site of Palmyra,官方
site_name,帕尔马主教座堂,帕尔马主教座堂,Palma Cathedral,官方
site_name,帕萨尔加德,帕萨尔加德,Pasargadae,官方
site_name,帝王谷,帝王谷,Valley of the Kings,官方
site_name,平遥古城（中国票号博物馆·日昇昌旧址 · 平遥县衙博物馆）,平遥古城（中国票号博物馆·日昇昌旧址 · 平遥县衙博物馆）,Ancient City of Pingyao (Rishengchang Exchange Shop Museum · Pingyao County Government Museum),官方
site_name,广东省博物馆,广东省博物馆,Guangdong Museum,官方
site_name,广济桥,广济桥,Guangji Bridge,官方
site_name,库斯科古城,库斯科古城,Historic Centre of Cusco,官方
site_name,廷巴克图古城与古手稿,廷巴克图古城与古手稿,Timbuktu and its Ancient Manuscripts,官方
site_name,开封博物馆,开封博物馆,Kaifeng Museum,官方
site_name,弗拉基米尔与苏兹达尔白石建筑群,弗拉基米尔与苏兹达尔白石建筑群,White Monuments of Vladimir and Suzdal,官方
site_name,弗罗茨瓦夫国家博物馆,弗罗茨瓦夫国家博物馆,National Museum in Wrocław,官方
site_name,张掖大佛寺,张掖大佛寺,Zhangye Giant Buddha Temple,官方
site_name,徐州博物馆,徐州博物馆,Xuzhou Museum,官方
site_name,德尔斐考古遗址与博物馆,德尔斐考古遗址与博物馆,Archaeological Site and Museum of Delphi,官方
site_name,德川美术馆,德川美术馆,Tokugawa Art Museum,官方
site_name,德拉伊耶,德拉伊耶,Diriyah,官方
site_name,德累斯顿国家艺术收藏馆（茨温格宫）,德累斯顿国家艺术收藏馆（茨温格宫）,Dresden State Art Collections (Zwinger),官方
site_name,徽州古建筑群,徽州古建筑群,Huizhou Ancient Architecture Complex,AI
site_name,恒河沿岸圣城河坛,恒河沿岸圣城河坛,Ghats along the Ganges,官方
site_name,恩特林登博物馆（伊森海姆祭坛画）,恩特林登博物馆（伊森海姆祭坛画）,Unterlinden Museum (Isenheim Altarpiece),官方
site_name,恰塔霍裕克新石器遗址,恰塔霍裕克新石器遗址,Neolithic Site of Çatalhöyük,官方
site_name,惠山古镇,惠山古镇,Huishan Ancient Town,官方
site_name,戈尔孔达堡,戈尔孔达堡,Golconda Fort,官方
site_name,戈雷岛,戈雷岛,Island of Gorée,官方
site_name,战争遗迹博物馆,战争遗迹博物馆,War Remnants Museum,官方
site_name,戴克里先宫,戴克里先宫,Diocletian's Palace,官方
site_name,扎什伦布寺,扎什伦布寺,Tashi Lhunpo Monastery,官方
site_name,扎西却宗,扎西却宗,Tashichho Dzong,官方
site_name,托莱多古城,托莱多古城,Historic City of Toledo,官方
site_name,扬州中国大运河博物馆,扬州中国大运河博物馆,Yangzhou China Grand Canal Museum,官方
site_name,拉利贝拉岩石凿刻教堂群,拉利贝拉岩石凿刻教堂群,Rock-Hewn Churches of Lalibela,官方
site_name,拉合尔博物馆,拉合尔博物馆,Lahore Museum,官方
site_name,拉合尔堡与夏利马尔花园,拉合尔堡与夏利马尔花园,Lahore Fort and Shalamar Gardens,官方
site_name,拉帕努伊国家公园（摩艾石像）,拉帕努伊国家公园（摩艾石像）,Rapa Nui National Park (Moai),官方
site_name,拉文纳早期基督教建筑与镶嵌画,拉文纳早期基督教建筑与镶嵌画,Early Christian Monuments and Mosaics of Ravenna,官方
site_name,拉斯科洞窟壁画（国际岩洞艺术中心）,拉斯科洞窟壁画（国际岩洞艺术中心）,Lascaux Cave Paintings (International Centre for Cave Art),官方
site_name,拉穆古城,拉穆古城,Lamu Old Town,官方
site_name,拉脱维亚国家历史博物馆,拉脱维亚国家历史博物馆,National History Museum of Latvia,官方
site_name,拉贾斯坦山堡,拉贾斯坦山堡,Hill Forts of Rajasthan,官方
site_name,提姆加德罗马城遗址,提姆加德罗马城遗址,Roman Ruins of Timgad,官方
site_name,提尔考古遗址,提尔考古遗址,Archaeological Site of Tyre,官方
site_name,摩亨佐达罗考古遗址,摩亨佐达罗考古遗址,Archaeological Ruins at Moenjodaro,官方
site_name,摩苏尔博物馆,摩苏尔博物馆,Mosul Museum,官方
site_name,摩诃菩提寺,摩诃菩提寺,Mahabodhi Temple,官方
site_name,教皇宫与阿维尼翁历史中心,教皇宫与阿维尼翁历史中心,Palais des Papes and Historic Centre of Avignon,官方
site_name,敦煌研究院（莫高窟）,敦煌研究院（莫高窟）,Dunhuang Academy (Mogao Caves),官方
site_name,文献展(documenta),文献展(documenta),documenta,官方
site_name,斯图加特国立美术馆,斯图加特国立美术馆,Staatsgalerie Stuttgart,官方
site_name,斯洛伐克国家博物馆,斯洛伐克国家博物馆,Slovak National Museum,官方
site_name,斯洛文尼亚国家博物馆,斯洛文尼亚国家博物馆,National Museum of Slovenia,官方
site_name,斯特拉斯堡大岛与主教座堂,斯特拉斯堡大岛与主教座堂,Strasbourg Grande Île and Cathedral,官方
site_name,新嘉士伯艺术博物馆,新嘉士伯艺术博物馆,Ny Carlsberg Glyptotek,官方
site_name,新奥尔良艺术博物馆,新奥尔良艺术博物馆,New Orleans Museum of Art,官方
site_name,新疆维吾尔自治区博物馆,新疆维吾尔自治区博物馆,Xinjiang Uygur Autonomous Region Museum,官方
site_name,施泰德博物馆,施泰德博物馆,Städel Museum,官方
site_name,无忧宫与波茨坦宫殿园林,无忧宫与波茨坦宫殿园林,Sanssouci Palace and the Parks of Potsdam,官方
site_name,无锡博物院,无锡博物院,Wuxi Museum,官方
site_name,日光东照宫与二社一寺,日光东照宫与二社一寺,Nikko Toshogu and the Shrines and Temples of Nikko,官方
site_name,日耳曼国家博物馆,日耳曼国家博物馆,Germanisches Nationalmuseum,官方
site_name,早期基督教建筑群,早期基督教建筑群,Early Christian Monuments,存疑
site_name,昆卡历史中心,昆卡历史中心,Historic Centre of Cuenca,官方
site_name,昌昌古城,昌昌古城,Chan Chan,官方
site_name,明孝陵,明孝陵,Ming Xiaoling Mausoleum,官方
site_name,易卜拉欣清真寺,易卜拉欣清真寺,Ibrahimi Mosque,官方
site_name,昔兰尼考古遗址,昔兰尼考古遗址,Archaeological Site of Cyrene,官方
site_name,晋祠,晋祠,Jinci Temple,官方
site_name,普兰巴南神庙群,普兰巴南神庙群,Prambanan Temple Compounds,官方
site_name,普埃布拉历史中心,普埃布拉历史中心,Historic Centre of Puebla,官方
site_name,普罗夫迪夫古城与罗马剧场,普罗夫迪夫古城与罗马剧场,Old Town of Plovdiv and the Roman Theatre,官方
site_name,景德镇中国陶瓷博物馆,景德镇中国陶瓷博物馆,"China Ceramics Museum, Jingdezhen",官方
site_name,景德镇御窑博物馆,景德镇御窑博物馆,Jingdezhen Imperial Kiln Museum,官方
site_name,智利国家美术馆,智利国家美术馆,Chilean National Museum of Fine Arts,官方
site_name,曼彻斯特美术馆,曼彻斯特美术馆,Manchester Art Gallery,官方
site_name,曼德勒皇宫,曼德勒皇宫,Mandalay Palace,官方
site_name,曼谷国家博物馆,曼谷国家博物馆,Bangkok National Museum,官方
site_name,月亮港历史城区,月亮港历史城区,"Bordeaux, Port of the Moon",官方
site_name,朝鲜中央历史博物馆,朝鲜中央历史博物馆,Korean Central History Museum,官方
site_name,杜布罗夫尼克古城与城墙,杜布罗夫尼克古城与城墙,Old City of Dubrovnik and its Walls,官方
site_name,杰内古城与大清真寺,杰内古城与大清真寺,Old Towns of Djenné and the Great Mosque,官方
site_name,杰拉什古罗马城遗址,杰拉什古罗马城遗址,Ancient Roman City of Jerash,官方
site_name,林伽拉神庙,林伽拉神庙,Lingaraja Temple,官方
site_name,果阿教堂与修道院群（旧果阿）,果阿教堂与修道院群（旧果阿）,Churches and Convents of Goa (Old Goa),官方
site_name,柏孜克里克千佛洞,柏孜克里克千佛洞,Bezeklik Thousand Buddha Caves,官方
site_name,查雷维茨要塞,查雷维茨要塞,Tsarevets Fortress,官方
site_name,柬埔寨国家博物馆,柬埔寨国家博物馆,National Museum of Cambodia,官方
site_name,柱廊群,柱廊群,Colonnade,存疑
site_name,格但斯克老城,格但斯克老城,Gdańsk Old Town,官方
site_name,格列柯博物馆,格列柯博物馆,El Greco Museum,官方
site_name,格拉内博物馆,格拉内博物馆,Musée Granet,官方
site_name,格罗宁根博物馆,格罗宁根博物馆,Groninger Museum,官方
site_name,格雷梅国家公园与岩窟教堂群,格雷梅国家公园与岩窟教堂群,Göreme National Park and the Rock Sites of Cappadocia,官方
site_name,格鲁吉亚国家博物馆,格鲁吉亚国家博物馆,Georgian National Museum,官方
site_name,桑奇佛塔,桑奇佛塔,Sanchi Stupa,官方
site_name,梅克内斯古城,梅克内斯古城,Historic City of Meknes,官方
site_name,梅夫拉纳博物馆,梅夫拉纳博物馆,Mevlana Museum,官方
site_name,梅萨维德国家公园（悬崖宫殿）,梅萨维德国家公园（悬崖宫殿）,Mesa Verde National Park (Cliff Palace),官方
site_name,梅里达考古群,梅里达考古群,Archaeological Ensemble of Mérida,官方
site_name,梵高足迹,梵高足迹,Van Gogh Trail,AI
site_name,楚纪南故城,楚纪南故城,Jinan Ancient City of the Chu State,AI
site_name,槟城乔治市历史城区,槟城乔治市历史城区,"George Town Historic City, Penang",官方
site_name,檀香山艺术博物馆,檀香山艺术博物馆,Honolulu Museum of Art,官方
site_name,欧洲团结中心,欧洲团结中心,European Solidarity Centre,官方
site_name,欧鲁普雷图历史城市（阿莱雅迪纽雕塑）,欧鲁普雷图历史城市（阿莱雅迪纽雕塑）,Historic Town of Ouro Preto (Aleijadinho Sculptures),官方
site_name,武威市博物馆,武威市博物馆,Wuwei Museum,官方
site_name,武宁王陵,武宁王陵,Tomb of King Muryeong,官方
site_name,殖民地威廉斯堡,殖民地威廉斯堡,Colonial Williamsburg,官方
site_name,殖民城区,殖民城区,Colonial City of Santo Domingo,官方
site_name,殷墟博物馆,殷墟博物馆,Yinxu Museum,官方
site_name,比布鲁斯考古遗址,比布鲁斯考古遗址,Archaeological Site of Byblos,官方
site_name,比莫贝特卡岩画,比莫贝特卡岩画,Rock Shelters of Bhimbetka,官方
site_name,比萨主教座堂广场（斜塔）,比萨主教座堂广场（斜塔）,"Piazza del Duomo, Pisa (Leaning Tower)",官方
site_name,水原华城,水原华城,Hwaseong Fortress,官方
site_name,永乐宫元代壁画,永乐宫元代壁画,Yuan Dynasty Murals of Yongle Palace,官方
site_name,汉中市博物馆,汉中市博物馆,Hanzhong Museum,官方
site_name,汉唐帝陵,汉唐帝陵,Han and Tang Imperial Mausoleums,AI
site_name,汉堡美术馆,汉堡美术馆,Hamburger Kunsthalle,官方
site_name,汉皮古迹群（维查耶纳伽尔王朝遗址）,汉皮古迹群（维查耶纳伽尔王朝遗址）,Group of Monuments at Hampi (Vijayanagara),官方
site_name,江西省博物馆,江西省博物馆,Jiangxi Provincial Museum,官方
site_name,沈阳故宫博物院,沈阳故宫博物院,Mukden Palace Museum,官方
site_name,沙特国家博物馆,沙特国家博物馆,National Museum of Saudi Arabia,官方
site_name,沙特尔主教座堂,沙特尔主教座堂,Chartres Cathedral,官方
site_name,河北博物院（满城汉墓·中山国）,河北博物院（满城汉墓·中山国）,Hebei Museum (Mancheng Han Tombs · State of Zhongshan),官方
site_name,河南博物院,河南博物院,Henan Museum,官方
site_name,河回村（韩国历史村落）,河回村（韩国历史村落）,Hahoe Folk Village (Historic Villages of Korea),官方
site_name,泉州海外交通史博物馆,泉州海外交通史博物馆,Quanzhou Maritime Museum,官方
site_name,法国区,法国区,French Quarter,官方
site_name,法塔赫布尔西格里,法塔赫布尔西格里,Fatehpur Sikri,官方
site_name,法西尔盖比城堡群,法西尔盖比城堡群,Fasil Ghebbi,官方
site_name,波尔图历史中心,波尔图历史中心,Historic Centre of Porto,官方
site_name,波托西城与银矿,波托西城与银矿,City of Potosí and its Silver Mines,官方
site_name,波斯波利斯遗址,波斯波利斯遗址,Persepolis,官方
site_name,波隆纳鲁沃古城（伽尔寺石雕）,波隆纳鲁沃古城（伽尔寺石雕）,Ancient City of Polonnaruwa (Gal Vihara),官方
